1,1,64000.29270786232
2,1,67961.06657343732
3,1,64674.1573114336
4,1,74135.17802426312
5,1,67861.01886165541
6,1,76147.18628349737
7,1,66713.71700734456
8,1,64232.98557957696
9,1,69544.80648962021
10,1,69977.60450050078
11,1,65676.5937401813
12,1,75009.07812485886
13,1,68614.05001593906
14,1,67532.02199641106
15,1,72877.2273928996
16,1,72179.78742097053
17,1,73734.34065114263
18,1,73757.10979286145
19,1,69074.86927098942
20,1,67931.04365652628
21,1,72353.92264063182
22,1,68874.88657587024
23,1,68719.91824339629
24,1,67625.66415924343
25,1,68476.35895911798
26,1,62296.27295387684
27,1,69364.0092122998
28,1,63998.25992532477
29,1,73976.71978273141
30,1,67228.43571129661
31,1,71608.98975299901
32,1,65317.14576301428
33,1,67328.76579021345
34,1,71258.25542176195
35,1,68625.543398962
36,1,70848.23221073876
37,1,72122.67413318346
38,1,68364.5224793778
39,1,59482.82159552984
40,1,72815.18289218782
41,1,68055.54172539063
42,1,67167.79786246756
43,1,65995.44840147119
44,1,64941.75837454503
45,1,67630.63474343154
46,1,64920.07071654955
47,1,72895.51822013606
48,1,71162.858163375
49,1,75136.77858663295
50,1,71578.94104044972
51,1,68805.01038172861
52,1,67217.78706198352
53,1,68352.4422098812
54,1,67750.34595960742
55,1,69119.17298141502
56,1,70696.25972601889
57,1,62273.711055108965
58,1,74262.32834159597
59,1,74871.31785887611
60,1,60932.8881116243
61,1,71018.89922399312
62,1,76559.1718644517
63,1,70177.6016806684
64,1,68771.29406264379
65,1,73736.26348021302
66,1,71375.91038611125
67,1,71456.41789599054
68,1,72207.28945593079
69,1,69421.0617654954
70,1,66480.49048252475
71,1,69806.46500327243
72,1,68277.07802360298
73,1,67177.15454376861
74,1,67917.02203856048
75,1,66148.45104190099
76,1,65487.71031596289
77,1,64079.993660886175
78,1,67809.88515137437
79,1,65474.40557897455
80,1,72438.7130613036
81,1,64238.70740767607
82,1,68444.66719812262
83,1,62804.58933538115
84,1,72857.35555508637
85,1,59446.096898223666
86,1,65032.49746465681
87,1,68482.40441434819
88,1,70241.2384199067
89,1,64658.7541082308
90,1,69527.44315931632
91,1,65187.38134723359
92,1,66369.45163125142
93,1,66071.9927988334
94,1,66487.12990836511
95,1,66920.4667870235
96,1,73038.72647171546
97,1,67108.98225373408
98,1,62795.90534362811
99,1,68794.3781547955
100,1,69498.83903196114
101,1,73007.55958377913
102,1,70093.83642672974
103,1,65522.17747801737
104,1,67019.75878343623
105,1,68796.97496227454
106,1,66527.69885661823
107,1,70231.08588434264
108,1,67829.4113009689
109,1,66974.4295741088
110,1,71076.28839767762
111,1,70750.32509257896
112,1,64806.227523677604
113,1,67623.63561953508
114,1,77803.12724554639
115,1,66287.4469592624
116,1,72055.51193215617
117,1,73764.49359798795
118,1,66228.51458828125
119,1,63542.408530909146
120,1,65059.995922092974
121,1,65250.683029878004
122,1,70262.73669286667
123,1,68588.84735624706
124,1,74273.80743687617
125,1,70586.78758658384
126,1,67507.18895430195
127,1,67866.66823491867
128,1,67176.11727736189
129,1,68142.9906310769
130,1,62447.79700558856
131,1,70237.21171309098
132,1,69985.28229192639
133,1,67121.63814879557
134,1,66133.60243519724
135,1,68334.4562252582
136,1,73916.43909438081
137,1,66212.79256186343
138,1,68596.76590402077
139,1,64508.353871443076
140,1,71043.8323903455
141,1,61930.54549266509
142,1,69099.9470519837
143,1,68480.14236758315
144,1,71661.39058100869
145,1,62503.60697456861
146,1,65945.78310128572
147,1,73425.17811018473
148,1,66545.05229296786
149,1,71747.30342354138
150,1,67155.66315193294
151,1,68082.73739279923
