1,1,212694.91365665174
2,1,210004.15676162465
3,1,205692.7029308143
4,1,227881.1587533533
5,1,219758.11373075156
6,1,215705.0250135152
7,1,226560.31011204334
8,1,212849.55133241526
9,1,214023.02190287042
10,1,215851.4222333571
11,1,226416.11997611262
12,1,219628.4937548401
13,1,223266.437209838
14,1,211291.52432458499
15,1,217490.96171162365
16,1,204160.47200144234
17,1,213574.38365497574
18,1,221594.0789292024
19,1,216967.63219895412
20,1,214907.30097987846
21,1,215146.37730532687
22,1,214089.79952969356
23,1,222232.44716440752
24,1,220029.67031704003
25,1,226877.599852088
26,1,204821.5140631777
27,1,216399.7192892292
28,1,212247.84060622487
29,1,217277.03381843105
30,1,210700.70639450703
31,1,221310.99708040236
32,1,211884.95793187845
33,1,212540.70023182034
34,1,212835.52711060576
35,1,212218.1568062382
36,1,223124.897486039
37,1,205649.9142515761
38,1,221293.90475077543
39,1,210647.22005982627
40,1,217903.52555447235
41,1,220246.20989896634
42,1,215562.99489224917
43,1,217681.95078506792
44,1,223102.57645314303
45,1,213251.00261803664
46,1,213538.41970374365
47,1,213407.51999571943
48,1,217808.50657659385
49,1,214405.01541730278
50,1,210663.30781923782
51,1,219866.3688542021
52,1,224635.74601545266
53,1,221664.11938247958
54,1,217340.65495215973
55,1,221757.50983014022
56,1,208817.2755518836
57,1,217828.88136570356
58,1,209219.01891385744
59,1,220394.00687353863
60,1,220310.3747342102
61,1,227066.52595969677
62,1,217883.28632345094
63,1,221005.36207160767
64,1,213103.57317180515
65,1,210194.22838206825
66,1,215065.60824698486
67,1,213423.57469514856
68,1,213811.43819629203
69,1,217765.70840502827
70,1,212543.2447234284
71,1,215600.26931374773
72,1,218673.4828167055
73,1,214888.81397384312
74,1,221572.66043407875
75,1,212469.43890406375
76,1,222477.6832102471
77,1,213619.66963965484
78,1,222805.27663639816
79,1,207204.23641884467
80,1,219714.60457730485
81,1,219902.13602221542
82,1,222556.77434975276
83,1,221774.526027059
84,1,224783.81302516133
85,1,216540.52574584843
86,1,217352.70142371109
87,1,207220.75010685413
88,1,213518.25306187116
89,1,222491.03015455103
90,1,213123.37857132766
91,1,223734.90974582772
92,1,225069.6799897586
93,1,223987.41512376227
94,1,212133.87986785726
95,1,213261.19954445667
96,1,211739.09563938956
97,1,220438.6546825188
98,1,212673.85200967515
99,1,214823.4996512961
100,1,220271.14783895382
101,1,209743.2792024845
102,1,224875.90606224362
103,1,207052.36020150624
104,1,216948.46003572555
105,1,220455.10236981785
106,1,209613.70046521974
107,1,215654.33871390336
108,1,209336.75710066565
109,1,217247.14813423099
110,1,210683.77805686963
111,1,215342.29186419325
112,1,218591.76073269505
113,1,227743.5390117764
114,1,214544.21685092952
115,1,215073.34421227625
116,1,226490.48414737813
117,1,222035.4031859154
118,1,210210.11451926327
119,1,224708.35792818677
120,1,212949.78175270022
121,1,219697.7336991437
122,1,209927.8240326715
123,1,213995.85888527962
124,1,211683.24566174138
125,1,219205.71221723966
126,1,211765.40515365405
127,1,210786.5352992676
128,1,221800.30879477365
129,1,214762.35348510434
